FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CÓDIGO DANE,CANTIDAD
06/01/2018,CUNDINAMARCA,SOACHA,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,25754000,1
06/01/2018,GUAJIRA,MAICAO,Sábado,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,44430000,1
06/01/2018,GUAJIRA,MAICAO,Sábado,PISTOLA,SIN PERMISO,RURAL,TRAMO DE VIA,44430000,1
06/01/2018,GUAJIRA,MAICAO,Sábado,REVOLVER,SIN PERMISO,RURAL,TRAMO DE VIA,44430000,1
06/01/2018,GUAJIRA,MAICAO,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,44430000,1
06/01/2018,HUILA,ACEVEDO,Sábado,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,41006000,1
06/01/2018,HUILA,TARQUI,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,41791000,1
06/01/2018,HUILA,TARQUI,Sábado,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,41791000,1
06/01/2018,META,VILLAVICENCIO (CT),Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,50001000,1
06/01/2018,NARIÑO,PASTO (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,52001000,1
06/01/2018,NARIÑO,PASTO (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,52001000,1
06/01/2018,NORTE DE SANTANDER,CACHIRÁ,Sábado,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,54128000,1
06/01/2018,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,2
06/01/2018,NORTE DE SANTANDER,PAMPLONITA,Sábado,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,54520000,1
06/01/2018,NORTE DE SANTANDER,TIBÚ,Sábado,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,54810000,1
06/01/2018,RISARALDA,SANTA ROSA DE CABAL,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,66682000,1
06/01/2018,SANTANDER,GIRÓN,Sábado,REVOLVER,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,68307000,1
06/01/2018,VALLE,CALI (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,3
06/01/2018,VALLE,CALI (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,4
06/01/2018,VALLE,CALI (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,76001000,1
06/01/2018,VALLE,CANDELARIA,Sábado,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,76130000,2
06/01/2018,VALLE,FLORIDA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76275000,1
06/01/2018,VALLE,JAMUNDÍ,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76364000,1
06/01/2018,VALLE,PALMIRA,Sábado,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,76520000,1
06/01/2018,VALLE,TULUÁ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76834000,1
06/01/2018,VALLE,YOTOCO,Sábado,REVOLVER,SIN PERMISO,URBANA,"BARES, CANTINAS Y SIMILARES",76890000,1
07/01/2018,AMAZONAS,LETICIA (CT),Domingo,ESCOPETA,SIN PERMISO,RURAL,RIOS,91001000,1
07/01/2018,ANTIOQUIA,AMALFI,Domingo,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,5031000,1
07/01/2018,ANTIOQUIA,ITUANGO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5361000,1
07/01/2018,ANTIOQUIA,MEDELLÍN (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
07/01/2018,ANTIOQUIA,SEGOVIA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5736000,1
07/01/2018,ARAUCA,CRAVO NORTE,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,81220000,1
07/01/2018,ATLÁNTICO,BARANOA,Domingo,REVOLVER,SIN PERMISO,URBANA,CARRETERA,8078000,1
07/01/2018,ATLÁNTICO,BARRANQUILLA (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
07/01/2018,ATLÁNTICO,BARRANQUILLA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
07/01/2018,ATLÁNTICO,BARRANQUILLA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
07/01/2018,ATLÁNTICO,SABANALARGA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8638000,1
07/01/2018,BOLÍVAR,ARENAL,Domingo,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,13042000,1
07/01/2018,BOLÍVAR,EL CARMEN DE BOLÍVAR,Domingo,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,13244000,1
07/01/2018,BOLÍVAR,MARÍA LA BAJA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13442000,1
07/01/2018,BOYACÁ,UMBITA,Domingo,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,15842000,1
07/01/2018,CAQUETÁ,FLORENCIA (CT),Domingo,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,18001000,1
07/01/2018,CASANARE,OROCUÉ,Domingo,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,85230000,1
07/01/2018,CASANARE,TAURAMENA,Domingo,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,85410000,1
07/01/2018,CAUCA,PATÍA,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,19532000,1
07/01/2018,CAUCA,POPAYÁN (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,19001000,1
07/01/2018,CESAR,AGUSTÍN CODAZZI,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,20013000,1
07/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
07/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
07/01/2018,CUNDINAMARCA,ZIPAQUIRÁ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25899000,1
07/01/2018,GUAJIRA,FONSECA,Domingo,REVOLVER,SIN PERMISO,RURAL,CARRETERA,44279000,1
07/01/2018,HUILA,ALTAMIRA,Domingo,FUSIL / RIFLE,SIN PERMISO,URBANA,TRAMO DE VIA,41026000,1
07/01/2018,HUILA,GIGANTE,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,41306000,1
07/01/2018,HUILA,PALERMO,Domingo,PISTOLA,CON PERMISO,URBANA,COLISEO,41524000,1
07/01/2018,MAGDALENA,SITIONUEVO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,47745000,1
07/01/2018,META,GRANADA,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,50313000,1
07/01/2018,META,PUERTO LÓPEZ,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,50573000,1
07/01/2018,NARIÑO,SAN ANDRES DE TUMACO,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,52835000,1
07/01/2018,NARIÑO,SAN ANDRES DE TUMACO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,52835000,1
07/01/2018,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
07/01/2018,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
07/01/2018,NORTE DE SANTANDER,PAMPLONA,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,54518000,1
07/01/2018,NORTE DE SANTANDER,SALAZAR,Domingo,REVOLVER,SIN PERMISO,RURAL,CARRETERA,54660000,1
07/01/2018,QUINDÍO,ARMENIA (CT),Domingo,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,63001000,1
07/01/2018,RISARALDA,DOSQUEBRADAS,Domingo,REVOLVER,SIN PERMISO,RURAL,CARRETERA,66170000,1
07/01/2018,RISARALDA,PEREIRA (CT),Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,66001000,1
07/01/2018,SANTANDER,BUCARAMANGA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,68001000,1
07/01/2018,TOLIMA,CAJAMARCA,Domingo,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,73124000,1
07/01/2018,VALLE,BUENAVENTURA,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76109000,1
07/01/2018,VALLE,CALI (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,2
07/01/2018,VALLE,CALI (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,2
07/01/2018,VALLE,CALI (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,3
07/01/2018,VALLE,CANDELARIA,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76130000,1
07/01/2018,VALLE,TRUJILLO,Domingo,PISTOLA,SIN PERMISO,RURAL,CASAS DE HABITACION,76828000,1
08/01/2018,ANTIOQUIA,SOPETRÁN,Lunes,REVOLVER,SIN PERMISO,RURAL,TRAMO DE VIA,5761000,1
08/01/2018,ATLÁNTICO,BARRANQUILLA (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,3
08/01/2018,ATLÁNTICO,PUERTO COLOMBIA,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8573000,1
08/01/2018,ATLÁNTICO,SOLEDAD,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
08/01/2018,ATLÁNTICO,SOLEDAD,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
08/01/2018,BOLÍVAR,CARTAGENA (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
08/01/2018,BOLÍVAR,CARTAGENA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
08/01/2018,CALDAS,MANZANARES,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17433000,1
08/01/2018,CAUCA,POPAYÁN (CT),Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,19001000,1
08/01/2018,CESAR,SAN MARTÍN,Lunes,PISTOLA,SIN PERMISO,RURAL,TRAMO DE VIA,20770000,1
08/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
08/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
08/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,2
08/01/2018,CUNDINAMARCA,GIRARDOT,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25307000,1
08/01/2018,CUNDINAMARCA,SAN FRANCISCO,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,25658000,1
08/01/2018,CUNDINAMARCA,SOACHA,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,25754000,1
08/01/2018,CUNDINAMARCA,SOACHA,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25754000,1
08/01/2018,CUNDINAMARCA,ZIPAQUIRÁ,Lunes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,25899000,1
08/01/2018,META,CUBARRAL,Lunes,REVOLVER,SIN PERMISO,RURAL,TRAMO DE VIA,50223000,1
08/01/2018,META,GUAMAL,Lunes,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,50318000,1
08/01/2018,META,PUERTO LÓPEZ,Lunes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50573000,1
08/01/2018,META,VILLAVICENCIO (CT),Lunes,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,50001000,1
08/01/2018,META,VILLAVICENCIO (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,50001000,1
08/01/2018,NARIÑO,PASTO (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,52001000,1
08/01/2018,NARIÑO,PUPIALES,Lunes,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,52585000,1
08/01/2018,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
08/01/2018,PUTUMAYO,SAN MIGUEL,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,86757000,1
08/01/2018,SANTANDER,BARRANCABERMEJA,Lunes,REVOLVER,SIN PERMISO,URBANA,LOCAL COMERCIAL,68081000,1
08/01/2018,TOLIMA,SANTA ISABEL,Lunes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,73686000,1
08/01/2018,VALLE,BUENAVENTURA,Lunes,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,76109000,1
08/01/2018,VALLE,CALI (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
08/01/2018,VALLE,CALI (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
08/01/2018,VALLE,GUADALAJARA DE BUGA,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76111000,1
09/01/2018,ANTIOQUIA,CISNEROS,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5190000,1
09/01/2018,ANTIOQUIA,MEDELLÍN (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
09/01/2018,ATLÁNTICO,BARRANQUILLA (CT),Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
09/01/2018,ATLÁNTICO,BARRANQUILLA (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
09/01/2018,ATLÁNTICO,BARRANQUILLA (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
09/01/2018,ATLÁNTICO,SOLEDAD,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
09/01/2018,BOLÍVAR,SAN PABLO,Martes,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,13670000,1
09/01/2018,BOYACÁ,PUERTO BOYACÁ,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,15572000,1
09/01/2018,BOYACÁ,SOTAQUIRÁ,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,15763000,1
09/01/2018,CALDAS,CHINCHINÁ,Martes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,17174000,1
09/01/2018,CALDAS,MANIZALES (CT),Martes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,17001000,1
09/01/2018,CALDAS,RIOSUCIO,Martes,REVOLVER,SIN PERMISO,RURAL,CARRETERA,17614000,1
09/01/2018,CALDAS,SAMANÁ,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,17662000,2
09/01/2018,CAQUETÁ,FLORENCIA (CT),Martes,PISTOLA,CON PERMISO,RURAL,CARRETERA,18001000,1
09/01/2018,CASANARE,MONTERREY,Martes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,85162000,1
09/01/2018,CAUCA,PUERTO TEJADA,Martes,REVOLVER,SIN PERMISO,RURAL,CARRETERA,19573000,1
09/01/2018,CÓRDOBA,TIERRALTA,Martes,FUSIL / RIFLE,SIN PERMISO,URBANA,VIAS PUBLICAS,23807000,1
09/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
09/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
09/01/2018,CUNDINAMARCA,EL ROSAL,Martes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,25260000,1
09/01/2018,CUNDINAMARCA,LA CALERA,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,25377000,1
09/01/2018,CUNDINAMARCA,RICAURTE,Martes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,25612000,1
09/01/2018,CUNDINAMARCA,ZIPAQUIRÁ,Martes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,25899000,1
09/01/2018,HUILA,ELÍAS,Martes,ESCOPETA,SIN PERMISO,RURAL,CASAS DE HABITACION,41244000,1
09/01/2018,HUILA,TESALIA,Martes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,RIVERAS,41797000,1
09/01/2018,META,PUERTO LLERAS,Martes,ESCOPETA,SIN PERMISO,RURAL,ZONA SELVÁTICA,50577000,2
09/01/2018,META,PUERTO LÓPEZ,Martes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50573000,2
09/01/2018,META,PUERTO LÓPEZ,Martes,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50573000,2
09/01/2018,META,VILLAVICENCIO (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,50001000,1
09/01/2018,META,VILLAVICENCIO (CT),Martes,PISTOLA,CON PERMISO,URBANA,DENTRO DE LA VIVIENDA,50001000,1
09/01/2018,NARIÑO,PASTO (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,52001000,1
09/01/2018,NORTE DE SANTANDER,EL ZULIA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54261000,1
09/01/2018,SANTANDER,BARRANCABERMEJA,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,68081000,1
09/01/2018,SANTANDER,GIRÓN,Martes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,68307000,1
09/01/2018,SUCRE,SAN JUAN DE BETULIA,Martes,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,70702000,1
09/01/2018,SUCRE,SINCELEJO (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,70001000,1
09/01/2018,VALLE,BUENAVENTURA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76109000,1
09/01/2018,VALLE,CALI (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
09/01/2018,VALLE,CALI (CT),Martes,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,76001000,1
10/01/2018,ANTIOQUIA,CALDAS,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,5129000,1
10/01/2018,ANTIOQUIA,ENVIGADO,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5266000,1
10/01/2018,ANTIOQUIA,MEDELLÍN (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
10/01/2018,ANTIOQUIA,MEDELLÍN (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,2
10/01/2018,ANTIOQUIA,SAN FRANCISCO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5652000,1
10/01/2018,ANTIOQUIA,VALDIVIA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5854000,1
10/01/2018,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
10/01/2018,ATLÁNTICO,TUBARÁ,Miércoles,PISTOLA,CON PERMISO,RURAL,CARRETERA,8832000,1
10/01/2018,BOLÍVAR,MAGANGUÉ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13430000,1
10/01/2018,BOLÍVAR,SAN PABLO,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13670000,1
10/01/2018,BOYACÁ,PUERTO BOYACÁ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,15572000,1
10/01/2018,CALDAS,ANSERMA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,17042000,1
10/01/2018,CALDAS,MANIZALES (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17001000,1
10/01/2018,CALDAS,MANIZALES (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,17001000,2
10/01/2018,CALDAS,NEIRA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,17486000,1
10/01/2018,CAUCA,POPAYÁN (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,19001000,1
10/01/2018,CAUCA,SANTANDER DE QUILICHAO,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,19698000,1
10/01/2018,CÓRDOBA,MONTELÍBANO,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,23466000,1
10/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
10/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,2
10/01/2018,CUNDINAMARCA,SOACHA,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,25754000,1
10/01/2018,CUNDINAMARCA,SOACHA,Miércoles,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,25754000,3
10/01/2018,CUNDINAMARCA,SOACHA,Miércoles,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,25754000,1
10/01/2018,CUNDINAMARCA,ZIPAQUIRÁ,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,25899000,1
10/01/2018,HUILA,PALERMO,Miércoles,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,41524000,1
10/01/2018,HUILA,SUAZA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,PUENTE PEATONAL,41770000,1
10/01/2018,MAGDALENA,SANTA MARTA (CT),Miércoles,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,47001000,1
10/01/2018,META,MESETAS,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50330000,1
10/01/2018,NORTE DE SANTANDER,CACHIRÁ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54128000,1
10/01/2018,NORTE DE SANTANDER,OCAÑA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54498000,1
10/01/2018,QUINDÍO,QUIMBAYA,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,63594000,1
10/01/2018,SANTANDER,ARATOCA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68051000,1
10/01/2018,SANTANDER,BARRANCABERMEJA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68081000,1
10/01/2018,SANTANDER,BARRANCABERMEJA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,68081000,1
10/01/2018,SANTANDER,BARRANCABERMEJA,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,68081000,1
10/01/2018,SANTANDER,CHIPATÁ,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68179000,1
10/01/2018,SANTANDER,LEBRIJA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,68406000,1
10/01/2018,SANTANDER,OIBA,Miércoles,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68500000,1
10/01/2018,SANTANDER,OIBA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,68500000,1
10/01/2018,VALLE,CALI (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
10/01/2018,VALLE,CALI (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
10/01/2018,VALLE,DAGUA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,76233000,1
10/01/2018,VALLE,YUMBO,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76892000,1
11/01/2018,ANTIOQUIA,AMAGÁ,Jueves,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,5030000,1
11/01/2018,ANTIOQUIA,ANDES,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,5034000,1
11/01/2018,ANTIOQUIA,ANDES,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5034000,1
11/01/2018,ANTIOQUIA,BETULIA,Jueves,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,5093000,1
11/01/2018,ANTIOQUIA,ENVIGADO,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,5266000,1
11/01/2018,ANTIOQUIA,MEDELLÍN (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
11/01/2018,ANTIOQUIA,MEDELLÍN (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
11/01/2018,ANTIOQUIA,MEDELLÍN (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
11/01/2018,ANTIOQUIA,PUERTO NARE,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,5585000,1
11/01/2018,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,Jueves,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,5647000,1
11/01/2018,ANTIOQUIA,SAN VICENTE,Jueves,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5674000,1
11/01/2018,ARAUCA,ARAUCA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,81001000,1
